Date,City,Disease,Case_Count,AQI,PM2.5,PM10,Temperature,Humidity,Rainfall,Season,Festival,Day_Type
2024-12-16,Mumbai,Diarrhea,13,154.91,107.18,167.78,15.66,88.38,1.33,Winter,None,Normal Day
2024-12-17,Bengaluru,Influenza,93,134.52,90.12,121.07,17.73,88.25,4.02,Winter,None,Normal Day
2024-12-18,Bengaluru,Asthma,37,96.3,57.45,98.21,10.04,42.0,3.66,Winter,None,Normal Day
2024-12-19,Bengaluru,Dengue,29,98.56,75.98,116.97,13.08,57.56,4.6,Winter,None,Normal Day
2024-12-20,Chennai,Asthma,29,140.13,102.98,117.06,19.56,34.15,4.39,Winter,None,Normal Day
2024-12-21,Delhi,Malaria,27,157.48,71.66,138.49,18.69,83.23,2.53,Winter,None,Normal Day
2024-12-22,Delhi,Dengue,45,210.64,132.35,250.39,18.73,66.68,1.22,Winter,None,Normal Day
2024-12-23,Delhi,Malaria,11,244.77,164.79,214.08,18.86,50.65,3.49,Winter,None,Normal Day
2024-12-24,Mumbai,Typhoid,50,46.0,30.84,38.3,15.34,48.73,3.55,Winter,Christmas,Holiday
2024-12-25,Hyderabad,Diarrhea,28,116.15,84.24,125.29,22.97,65.67,3.18,Winter,Christmas,Holiday
2024-12-26,Mumbai,Typhoid,27,67.55,35.1,61.95,23.22,71.61,4.31,Winter,Christmas,Holiday
2024-12-27,Kolkata,Malaria,40,81.87,36.09,67.17,17.54,78.98,3.23,Winter,None,Normal Day
2024-12-28,Chennai,Diarrhea,18,163.56,92.03,160.53,24.45,38.83,4.93,Winter,None,Normal Day
2024-12-29,Kolkata,Asthma,18,166.9,110.32,147.23,12.34,57.79,0.49,Winter,None,Normal Day
2024-12-30,Delhi,Typhoid,27,254.64,193.4,255.19,20.07,49.34,1.27,Winter,None,Normal Day
2024-12-31,Hyderabad,Diarrhea,39,166.04,84.68,155.95,22.83,40.04,4.85,Winter,None,Normal Day
2025-01-01,Chennai,Typhoid,26,91.39,55.29,101.06,24.71,50.49,2.76,Winter,None,Normal Day
2025-01-02,Delhi,Typhoid,32,186.32,134.46,201.44,18.43,85.96,2.19,Winter,None,Normal Day
2025-01-03,Bengaluru,Malaria,22,123.57,51.61,131.59,21.62,58.65,1.27,Winter,None,Normal Day
2025-01-04,Bengaluru,Dengue,31,79.5,54.66,71.01,20.79,45.89,4.77,Winter,None,Normal Day
2025-01-05,Kolkata,Asthma,84,287.51,149.05,254.34,11.58,46.3,4.01,Winter,None,Normal Day
2025-01-06,Kolkata,Diarrhea,13,145.45,112.41,127.78,24.14,67.12,2.76,Winter,None,Normal Day
2025-01-07,Kolkata,Asthma,8,117.04,72.27,139.85,13.93,67.76,4.5,Winter,None,Normal Day
2025-01-08,Bengaluru,Dengue,8,94.99,45.23,97.54,19.67,85.35,1.96,Winter,None,Normal Day
2025-01-09,Chennai,Influenza,44,107.0,74.36,103.7,23.28,89.67,1.0,Winter,None,Normal Day
2025-01-10,Delhi,Asthma,114,425.64,195.88,385.06,14.61,56.6,4.64,Winter,None,Normal Day
2025-01-11,Chennai,Malaria,27,161.04,75.95,175.69,13.44,54.71,3.74,Winter,None,Normal Day
2025-01-12,Chennai,Influenza,102,85.49,50.93,87.46,18.68,79.56,1.5,Winter,None,Normal Day
2025-01-13,Mumbai,Dengue,49,155.63,118.09,137.52,23.96,40.31,1.07,Winter,Makar Sankranti,Holiday
2025-01-14,Delhi,Asthma,56,299.5,149.92,333.21,19.74,73.73,3.32,Winter,Makar Sankranti,Holiday
2025-01-15,Hyderabad,Asthma,31,171.11,75.21,184.32,13.45,77.37,2.37,Winter,Makar Sankranti,Holiday
2025-01-16,Chennai,Diarrhea,32,114.55,84.96,95.04,14.92,31.53,0.71,Winter,None,Normal Day
2025-01-17,Kolkata,Asthma,50,288.27,132.7,269.88,22.01,41.11,2.41,Winter,None,Normal Day
2025-01-18,Delhi,Asthma,67,382.09,159.45,451.8,15.99,59.2,3.82,Winter,None,Normal Day
2025-01-19,Kolkata,Dengue,26,247.01,192.09,224.07,21.01,40.34,0.27,Winter,None,Normal Day
2025-01-20,Bengaluru,Dengue,21,105.07,47.37,118.16,14.53,48.69,2.61,Winter,None,Normal Day
2025-01-21,Hyderabad,Influenza,92,191.78,114.23,229.13,20.02,33.68,3.11,Winter,None,Normal Day
2025-01-22,Delhi,Malaria,12,179.49,94.72,180.68,16.07,74.93,2.19,Winter,None,Normal Day
2025-01-23,Hyderabad,Influenza,63,64.74,51.2,68.68,10.7,86.28,1.26,Winter,None,Normal Day
2025-01-24,Hyderabad,Diarrhea,21,176.26,119.31,180.8,17.45,59.27,4.95,Winter,None,Normal Day
2025-01-25,Chennai,Diarrhea,17,124.67,51.6,118.31,17.05,87.49,4.0,Winter,Republic Day,Holiday
2025-01-26,Hyderabad,Diarrhea,13,170.07,98.08,137.98,12.4,69.3,3.88,Winter,Republic Day,Holiday
2025-01-27,Hyderabad,Diarrhea,39,125.48,54.67,149.38,19.28,88.77,4.37,Winter,Republic Day,Holiday
2025-01-28,Mumbai,Influenza,72,55.18,23.73,60.37,20.99,53.54,2.89,Winter,None,Normal Day
2025-01-29,Chennai,Influenza,48,195.61,102.01,206.0,23.51,68.02,4.78,Winter,None,Normal Day
2025-01-30,Mumbai,Dengue,28,80.49,45.11,95.18,21.67,42.69,0.73,Winter,None,Normal Day
2025-01-31,Chennai,Dengue,22,77.6,56.22,79.9,20.96,73.83,4.38,Winter,None,Normal Day
2025-02-01,Kolkata,Influenza,87,287.71,117.48,276.89,15.41,51.95,3.49,Winter,None,Normal Day
2025-02-02,Mumbai,Malaria,41,105.63,50.52,110.71,22.31,54.59,2.32,Winter,None,Normal Day
2025-02-03,Hyderabad,Diarrhea,19,145.24,81.83,134.97,13.4,80.28,2.11,Winter,None,Normal Day
2025-02-04,Hyderabad,Influenza,69,78.22,60.71,85.1,16.43,50.31,2.79,Winter,None,Normal Day
2025-02-05,Chennai,Influenza,73,104.54,64.03,113.96,22.08,56.23,1.73,Winter,None,Normal Day
2025-02-06,Kolkata,Dengue,12,201.64,92.05,192.13,21.67,67.02,3.47,Winter,None,Normal Day
2025-02-07,Kolkata,Diarrhea,42,90.35,61.97,78.62,17.28,67.97,2.22,Winter,None,Normal Day
2025-02-08,Bengaluru,Malaria,12,99.53,54.8,81.3,20.75,38.44,0.06,Winter,None,Normal Day
